,geometry,osid,theme,changetype,name1_text,name2_text,roadlinkid,description,versiondate,name1_language,name2_language,routehierarchy,geometry_length_m,alternatename1_text,alternatename2_text,capturespecification,versionavailabletodate,alternatename1_language,alternatename2_language,roadclassificationnumber,versionavailablefromdate,presenceofpavement_source,presenceofpavement_sideofroad,presenceofpavement_updatedate,presenceofpavement_evidencedate,presenceofpavement_capturemethod,presenceofpavement_averagewidth_m,presenceofpavement_minimumwidth_m,distance_to_point,bearing_to_point,site
44,"LINESTRING (436261.3079707547 389929.66844201466, 436254.0116745512 389923.9275911025)",f3d223c0-bb55-48bf-8fd4-81b68212cd20,Transport,New,Barnsley Road,,2b20e436-879b-414f-bf8f-3e39fa053f98,Pavement,2023-09-14,,,A Road,9.283,,,Urban,,,,A6135,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2021-04-19,Automated Process,2.38,0.96,14.911428975326652,270.8443144828519,SHBR
45,"LINESTRING (436374.38670317846 389927.9612706541, 436374.00234707375 389930.40600259864)",f435bef3-bc00-4975-9601-fd1c1cff666b,Transport,New,,,df429948-63db-430a-941c-905eafdeb96c,Pavement,2023-09-14,,,Restricted Secondary Access Road,2.476,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2021-04-19,Automated Process,1.91,1.45,97.8901726432482,48.45858143545473,SHBR
46,"LINESTRING (436317.7361416574 389987.8191879462, 436316.03956920677 389989.7198742142)",f68a8cc2-5e50-4d32-af3f-98606440aee3,Transport,New,,,6cfb5d9d-1f81-4a79-b7d0-ddd1d8b1bbc5,Pavement,2023-09-14,,,Restricted Secondary Access Road,2.545,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-03-29,Automated Process,1.78,1.47,72.76157861087742,345.5244556508821,SHBR
47,"LINESTRING (436321.57853484614 389983.5205860765, 436301.010830641 389963.9825740703, 436277.99575229135 389944.5150043534)",fb41a0f5-cbb4-4086-a0b2-eecee9322a6e,Transport,New,Barnsley Road,,02082c96-bf3f-47c2-9a89-5536dc16f943,Pavement,2023-09-14,,,A Road,58.511,,,Urban,,,,A6135,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-03-29,Automated Process,2.12,1.47,16.499159510754758,4.319312782445593,SHBR
0,"LINESTRING (437815.4886349669 113525.93237805503, 437833.5846841212 113513.08565640525, 437852.5819441842 113499.08896419336, 437859.5846970341 113494.07983287284, 437867.61309278454 113488.19961198256)",0bb9db3b-042a-4428-a429-e71e8bb30036,Transport,Modified Attributes,Redbridge Road,,b90c481f-4d9e-45bc-ad6c-5b02cb7242f5,Pavement,2024-02-06,,,A Road Primary,64.35,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Right,2024-02-02,2019-07-08,Automated Process,5.74,0.75,35.47671267757539,191.12392658122386,SA33
1,"LINESTRING (437855.15101218806 113469.64802170964, 437851.91608798236 113471.75973048684)",1620d7d1-f393-4b61-b8c7-55f801561cbb,Transport,New,Second Avenue,,8d19235a-5bae-4bda-bc20-e56631e779a1,Pavement,2023-11-10,,,Local Road,3.869,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2019-07-08,Automated Process,0.74,0.7,99.0098891842734,166.39592990222764,SA33
2,"LINESTRING (437754.38897525036 113538.37802687613, 437708.83446512785 113569.86501439707, 437696.64694504486 113580.31945687285)",1a5b9bad-a0cd-4e24-ad75-ce7823a07be1,Transport,New,Second Avenue,,583bb1b4-31d6-4c13-ace2-693995020d74,Pavement,2023-09-14,,,Local Road,71.431,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2016-08-15,Automated Process,1.88,1.03,58.43834853615054,108.20846027826161,SA33
3,"LINESTRING (437851.79594378517 113471.8478249119, 437846.3361366971 113475.41133176768, 437818.5383807574 113494.15949397645)",35b81606-9e12-4da8-95ea-f9698c847b8f,Transport,Modified Attributes,Second Avenue,,8d19235a-5bae-4bda-bc20-e56631e779a1,Pavement,2023-11-10,,,Local Road,40.052,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2019-07-08,Automated Process,1.74,0.54,67.30213287357716,176.75914450369908,SA33
4,"LINESTRING (437794.0524240749 113556.37062632423, 437801.49343447905 113551.00872746433)",37681fba-7b34-41ff-b985-da16a69e04b6,Transport,Modified Attributes,Redbridge Road,,7fbbf77b-0d85-4ab3-86d5-b9d2f7364ad2,Pavement,2024-02-06,,,A Road Primary,9.173,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-04-17,Automated Process,1.71,1.09,11.894303249586178,127.53984721975951,SA33
5,"LINESTRING (437851.56995654077 113471.99075467553, 437846.3361366971 113475.41133176768, 437824.8254977423 113489.9235881051)",389eab4f-78a7-4d06-99cd-119abbfdcd81,Transport,Modified Attributes,Second Avenue,,8d19235a-5bae-4bda-bc20-e56631e779a1,Pavement,2023-11-10,,,Local Road,32.205,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2015-09-07,Automated Process,1.51,0.71,72.65127792344224,175.4175752390895,SA33
6,"LINESTRING (437867.61309278454 113488.19961198256, 437871.0477449826 113485.68900907531, 437920.2716634312 113449.62605556083)",3d27e077-ea00-4bde-98fb-65e957dca300,Transport,Modified Attributes,Redbridge Road,,8a54959a-77df-42fd-b47d-736dce3e105b,Pavement,2024-02-06,,,A Road Primary,65.273,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Right,2024-02-02,2019-07-08,Automated Process,3.13,0.55,93.60387881526708,158.04625841489656,SA33
7,"LINESTRING (437818.5383807574 113494.15949397645, 437811.29045413545 113499.05568844994, 437790.97852640384 113513.08746745513)",52ccccbc-3365-44df-8fc0-8e78f014dd9e,Transport,New,Second Avenue,,69b278cd-b102-442d-9cd1-7cf38a576773,Pavement,2023-09-14,,,Local Road,33.434,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-07-08,Automated Process,1.87,1.43,50.693148603443284,178.97646292382797,SA33
8,"LINESTRING (437710.4543464644 113597.56813260735, 437771.58798647264 113557.08608609246, 437805.7375667996 113532.85666191942)",56ae39bc-d9c9-4cd9-b266-df0068460a92,Transport,Modified Attributes,Redbridge Road,,86376bae-8dc0-4510-9a3a-9dbc86df21e1,Pavement,2024-02-06,,,A Road Primary,115.191,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Right,2024-02-02,2019-07-08,Automated Process,2.94,1.0,24.242847135564947,92.28990937986936,SA33
9,"LINESTRING (437801.49343447905 113551.00872746433, 437811.97315155854 113543.44471004949)",69bdb9df-acc2-48b1-96b3-9620e311ba46,Transport,Modified Attributes,Redbridge Road,,441c7136-9093-4e0c-8a0a-a7605ce8a607,Pavement,2024-02-06,,,A Road Primary,12.921,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-04-17,Automated Process,3.17,0.68,11.894451928865893,174.0123755948083,SA33
10,"LINESTRING (437811.97315155854 113543.44471004949, 437822.7142711621 113535.70467680192)",83982b6a-0c34-4d62-bca7-b86226af32fb,Transport,Modified Attributes,Redbridge Road,,00f75fca-6579-437a-9a63-c134ff219ba3,Pavement,2024-02-06,,,A Road Primary,13.242,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-04-17,Automated Process,2.18,0.76,17.615182370223966,198.04264508697165,SA33
11,"LINESTRING (437737.1982536609 113597.02801572383, 437738.7379300697 113596.02716694717, 437740.3551688407 113594.99351801976, 437780.5836188438 113566.09270104504, 437785.26871001266 113562.71255859462)",8dee2489-0d48-4286-b4fa-abecec028463,Transport,Modified Attributes,Redbridge Road,,acc24098-40d4-46fe-8af6-5d091c299d05,Pavement,2024-02-06,,,A Road Primary,59.067,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-04-17,Automated Process,1.87,0.97,23.218066120405982,72.98980067220305,SA33
12,"LINESTRING (437785.3040170949 113562.6905728833, 437794.0524240749 113556.37062632423)",91621b16-aacc-4e95-934f-7a18d4441e2f,Transport,Modified Attributes,Redbridge Road,,1e500e73-742d-43d0-901c-7456557d7b75,Pavement,2024-02-06,,,A Road Primary,10.788,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-04-17,Automated Process,1.74,1.48,14.983513490684164,96.95519349653853,SA33
13,"LINESTRING (437813.0212552189 113497.87831343082, 437811.29045413545 113499.05568844994, 437790.98555558955 113513.08751850069)",a2dd12a9-68de-4b88-abf6-984aa95e4e84,Transport,New,Second Avenue,,69b278cd-b102-442d-9cd1-7cf38a576773,Pavement,2023-09-14,,,Local Road,26.774,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2015-09-08,Automated Process,1.65,0.79,50.69068557147421,177.9273765161397,SA33
14,"LINESTRING (437863.8435497547 113505.82127190044, 437867.5821434931 113503.07933644939, 437873.5863418268 113499.08609341091, 437953.5841932231 113441.08327952324, 437968.0484299239 113430.86846361202)",a78f46d3-79df-4b93-ba0c-3b81c09ed99f,Transport,Modified Attributes,Redbridge Road,,6cce6a15-390d-4f16-a294-8afe29caa567,Pavement,2024-02-06,,,A Road Primary,128.369,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-04-17,Automated Process,2.38,0.95,78.006882350897,157.30105306985433,SA33
15,"LINESTRING (437790.97852640384 113513.08746745513, 437761.6164317813 113533.3815160559)",b99384b5-0ba5-43e6-8cd1-ba098ad927cd,Transport,New,Second Avenue,,eb318980-e329-4ea0-a2b5-151caee37a51,Pavement,2023-09-14,,,Local Road,35.693,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2015-09-08,Automated Process,1.73,0.87,49.06692292502935,155.39133449882002,SA33
16,"LINESTRING (437622.6830922338 113659.05493066422, 437660.5889878013 113640.100851236, 437687.58505592827 113625.09383787416, 437712.44458242797 113612.9629489858, 437726.82361064095 113603.70326100755, 437731.50597190217 113600.69004506871)",d3957312-c6ca-43c7-b378-57bd330b1cef,Transport,Modified Attributes,Redbridge Road,,11fa6d1a-40b5-449b-9663-f897c404ecdb,Pavement,2024-02-06,,,A Road Primary,123.598,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-02-11,Automated Process,2.5,0.71,86.67316520345676,38.97260772267731,SA33
17,"LINESTRING (437822.72841029713 113535.69365853147, 437841.58214525686 113522.08512009229, 437863.82238125475 113505.83223891575)",d79386ed-6bb7-4afd-a6d4-70077f6f0809,Transport,Modified Attributes,Redbridge Road,,2694ed7a-4c50-4668-82fe-b7308ef8bb89,Pavement,2024-02-06,,,A Road Primary,50.795,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Left,2024-02-02,2021-04-17,Automated Process,4.46,0.97,28.815386383338357,203.55329138821597,SA33
18,"LINESTRING (437805.7375667996 113532.85666191942, 437815.4886349669 113525.93237805503)",ed909bf3-f5f2-4989-8c28-77d8d5c0abac,Transport,Modified Attributes,Redbridge Road,,48a97e45-99df-4273-918b-df3f956556e3,Pavement,2024-02-06,,,A Road Primary,11.958,,,Urban,,,,A35,2024-02-07T00:00:00Z,Ordnance Survey,Right,2024-02-02,2019-07-08,Automated Process,1.91,1.05,27.963701345438903,182.7016138141358,SA33
0,"LINESTRING (534924.7924291973 177478.87910648127, 534921.6086704626 177480.76433455094)",0223eb26-e336-41f4-9900-e3e08cde9735,Transport,Modified Attributes,Old Kent Road,,4e04ee50-3c0e-4b44-9aa4-f4c07a879967,Pavement,2023-11-10,,,A Road Primary,3.701,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2013-07-18,Automated Process,1.85,1.34,85.03568646052157,95.07947614290197,SK5
1,"LINESTRING (534805.779284471 177511.12251562258, 534802.6824756752 177523.10321987473)",0580472b-1a78-4143-a891-bbf3dabf114c,Transport,New,Asylum Road,,59e92c25-23a4-4e5e-bb2a-40d6a0251135,Pavement,2023-09-14,,,Minor Road,12.371,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2013-07-18,Automated Process,1.92,1.31,36.69944769197234,290.19476509884527,SK5
2,"LINESTRING (534819.3032231729 177451.51204489992, 534817.7774392103 177456.12312030618, 534815.3189943328 177464.72669239988)",05fc4be1-58e2-476f-a62f-0cf13bd162ba,Transport,New,Asylum Road,,6b211e75-bfd1-456f-8155-a4ae0a120259,Pavement,2023-09-14,,,Minor Road,13.797,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2013-07-18,Automated Process,2.83,1.21,54.413249942703224,207.48323330923012,SK5
3,"LINESTRING (534804.7764764564 177523.269982712, 534804.7834817218 177520.12094280892, 534805.2306709269 177516.0933257311, 534805.7519716342 177511.3666080467)",075c9944-8a9b-4b30-bd3d-cf8f0c8cd1c5,Transport,New,Asylum Road,,b15d6e2e-ee27-4e04-9966-a91a6f424882,Pavement,2023-09-14,,,Minor Road,11.958,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2004-12-20,Automated Process,1.96,1.04,36.72252118583821,290.5364872121496,SK5
4,"LINESTRING (534927.7782306346 177477.12216665514, 534921.6086704626 177480.76433455094)",0a34551b-159b-4c37-912e-ec8818596f99,Transport,Modified Attributes,Old Kent Road,,4e04ee50-3c0e-4b44-9aa4-f4c07a879967,Pavement,2023-11-10,,,A Road Primary,7.168,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2013-07-18,Automated Process,2.17,1.25,85.03568646052157,95.02601207892332,SK5
5,"LINESTRING (534801.7244000091 177536.709641329, 534801.6876872418 177539.6687180277)",0aff1f30-c0f5-455f-b45e-3ad7820ca356,Transport,New,Asylum Road,,1b137741-0151-46b4-ad8e-f2d79228a973,Pavement,2023-09-14,,,Minor Road,2.956,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2013-07-18,Automated Process,1.15,1.15,47.71490355703437,326.0239213483515,SK5
6,"LINESTRING (534794.1193628665 177525.30224501307, 534801.3763536648 177527.03018303076)",1135aac8-3314-4be7-b120-e29970df0968,Transport,New,Wales Close,,f338a686-de88-4b02-936a-1478b8a77a27,Pavement,2023-09-14,,,Local Road,7.466,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2013-07-18,Automated Process,2.4,0.8,43.79774714252147,305.8884338789567,SK5
7,"LINESTRING (534824.9713266942 177533.65339767875, 534821.4203892393 177535.76264331373)",14f9581b-b9a0-4831-b66c-402e8a35f139,Transport,New,Old Kent Road,,d1b2e156-4245-483b-b20f-c38cf6840695,Pavement,2023-09-14,,,A Road Primary,4.136,,,Urban,,,,A2,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2013-07-18,Automated Process,1.98,1.12,27.932948382453684,334.786778739378,SK5
8,"LINESTRING (534879.4877754203 177606.5402401461, 534838.367486167 177536.81267625187)",1f55961e-a31f-4e75-8fa1-39fb8eacb465,Transport,Modified Attributes,Devonshire Grove,,0340b313-9894-4374-ac72-32511f3e1bab,Pavement,2023-11-10,,,Local Road,80.951,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2021-04-17,Automated Process,1.41,1.01,25.266597891951896,359.4501559204375,SK5
9,"LINESTRING (534816.6693144122 177538.5856654981, 534812.4053029396 177541.1211418761)",24980f1f-619f-44f9-a9dd-ec31c2bc991b,Transport,New,Old Kent Road,,d1b2e156-4245-483b-b20f-c38cf6840695,Pavement,2023-09-14,,,A Road Primary,4.957,,,Urban,,,,A2,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2013-07-18,Automated Process,1.69,1.13,37.132639438716986,334.7994437411121,SK5
10,"LINESTRING (534810.4487263191 177549.4041737878, 534803.921814289 177552.90347233159, 534801.2264714922 177553.66665670247, 534794.7081639954 177555.53037781565)",2b44c2dc-c494-40b5-a5cc-3ad21c9be8f5,Transport,Modified Attributes,Old Kent Road,,35219a93-8702-453f-be11-f1061ce52e77,Pavement,2023-11-10,,,A Road Primary,16.989,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2021-04-17,Automated Process,2.91,1.31,49.32918899436471,344.78925907731025,SK5
11,"LINESTRING (534773.7774280567 177513.12345207977, 534778.4609497075 177519.14536261855)",31d4feae-97ac-4625-8645-b4e3f35b19fe,Transport,Modified Attributes,Wales Close,,f5f72ece-ef1a-49da-898f-ef0f4eaea032,Pavement,2023-11-10,,,Local Road,7.626,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2003-01-07,Automated Process,1.31,0.76,64.42076613085496,294.0150298705391,SK5
12,"LINESTRING (534960.3651579039 177458.57921366225, 534929.1326353552 177476.35686857632)",32ab21b0-daa6-460b-ac3a-b8a3ca4ca74b,Transport,Modified Attributes,Old Kent Road,,005b1c8b-d981-4360-a36b-91d72e2925b5,Pavement,2023-11-10,,,A Road Primary,35.937,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2013-07-18,Automated Process,4.49,0.8,93.66034071023307,94.47253174806798,SK5
13,"LINESTRING (534809.6984991282 177542.84102691233, 534807.8737785695 177544.0501415594)",333570d2-0781-42e1-99bd-4a10bc8da7ff,Transport,New,Old Kent Road,,a5b0e0ce-ed4f-438c-888f-719475672c88,Pavement,2023-09-14,,,A Road Primary,2.195,,,Urban,,,,A2,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2013-07-18,Automated Process,1.11,1.11,45.0834879770564,336.23507572382135,SK5
14,"LINESTRING (534808.3992190221 177537.33162054222, 534807.7192670824 177536.24531526095, 534807.1728814861 177535.3628532745, 534806.6929843854 177534.59343314334, 534805.7800264913 177533.12260207091, 534805.6480609573 177532.5960891752, 534804.7811948434 177529.12343859312, 534804.7834817218 177520.12094280892, 534805.2306709269 177516.0933257311, 534805.779284471 177511.12251562258)",381f620c-f49b-490a-b1ab-007666a65572,Transport,New,Asylum Road,,b15d6e2e-ee27-4e04-9966-a91a6f424882,Pavement,2023-09-14,,,Minor Road,27.137,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2013-07-18,Automated Process,1.87,1.13,36.69944769197234,304.5141060374518,SK5
15,"LINESTRING (534801.7807753596 177531.95947676647, 534801.7260010075 177536.38697159349)",3978683c-bca0-4306-bcb1-2bbc94c59d37,Transport,New,Asylum Road,,1b137741-0151-46b4-ad8e-f2d79228a973,Pavement,2023-09-14,,,Minor Road,4.428,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2013-07-18,Automated Process,1.15,1.15,45.37410758350891,319.94459115340675,SK5
16,"LINESTRING (534794.1132534214 177555.6926640317, 534791.7824231101 177557.12206313817, 534780.7768988123 177563.12894480786, 534775.5123480465 177567.76339310012)",3b84613c-bb6d-4bae-9b7c-6091551bf855,Transport,New,Old Kent Road,,31afb93c-6e56-4b8f-a6f6-40ed090c357b,Pavement,2023-09-14,,,A Road Primary,22.288,,,Urban,,,,A2,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2021-04-17,Automated Process,3.04,1.34,65.25241478101408,350.91116992123773,SK5
17,"LINESTRING (534814.49440636 177547.24126287043, 534810.8292737473 177549.20282527665)",3c2fbb34-4688-4718-951f-f801d44b8729,Transport,New,Old Kent Road,,02b1e711-7e77-4a55-abf0-da1b131d18f9,Pavement,2023-09-14,,,A Road Primary,4.163,,,Urban,,,,A2,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2021-04-17,Automated Process,1.88,1.37,45.08875065406625,343.3959667882974,SK5
18,"LINESTRING (534921.6086704626 177480.76433455094, 534888.7780201377 177500.12453534658, 534885.2870026967 177502.06840690714)",4241108d-94df-4c53-bf91-311c1b9d16fb,Transport,Modified Attributes,Old Kent Road,,d42693bf-d64d-4f03-9a01-32392e652af3,Pavement,2023-11-10,,,A Road Primary,42.108,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2013-07-18,Automated Process,2.13,1.06,43.926268809103675,95.48581133166186,SK5
19,"LINESTRING (534815.3033391375 177464.7930456018, 534811.780147696 177477.1296714453, 534808.777713236 177487.12096053472, 534808.1047900121 177491.2761321835, 534807.8648274257 177492.72754264763)",4740e972-4d48-4385-bfbd-3cf3dc026079,Transport,New,Asylum Road,,e9be1ca1-9ca7-4a68-ac3a-bc9f506a1a33,Pavement,2023-09-14,,,Minor Road,28.94,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2013-07-18,Automated Process,2.93,1.05,39.55317299905078,227.64780008448517,SK5
20,"LINESTRING (534801.579149511 177548.2232784556, 534796.6042957574 177553.19922224252, 534794.1132534214 177555.6926640317)",4e7129ea-8c5f-43f0-a943-5c54f4cd3320,Transport,Modified Attributes,Old Kent Road,,fc0a6221-1cac-48e8-aee4-af9b992c2388,Pavement,2023-11-10,,,A Road Primary,10.561,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2013-07-18,Automated Process,4.12,0.85,54.70702027380972,342.52210165482325,SK5
21,"LINESTRING (534801.7804131913 177529.08844181802, 534801.7892808076 177531.11397372518, 534801.579149511 177548.2232784556)",4f28595e-cb26-48a6-88b0-3f9af39890d6,Transport,New,Asylum Road,,1b137741-0151-46b4-ad8e-f2d79228a973,Pavement,2023-09-14,,,Minor Road,19.141,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2013-07-18,Automated Process,3.71,0.8,44.179099802275644,326.6989057940744,SK5
22,"LINESTRING (534899.5626314359 177541.50623157813, 534902.5563781626 177539.97204969468)",55a9c6d1-6485-4bff-91e5-3d72b3cdf768,Transport,New,Devon Street,,b20fb882-912d-47a7-bcd9-cfeda06e40c9,Pavement,2023-09-14,,,Local Road,3.362,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2011-12-07,Automated Process,2.15,0.83,64.32022972556258,34.53153836509148,SK5
23,"LINESTRING (534879.4877754203 177606.5402401461, 534838.3741349645 177536.82398047473)",5b1c1dd6-1f83-4dcf-b795-ff2f6bb61129,Transport,Modified Attributes,Devonshire Grove,,0340b313-9894-4374-ac72-32511f3e1bab,Pavement,2023-11-10,,,Local Road,80.934,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2022-05-31,Automated Process,1.98,0.9,25.27667364709789,359.4482246102623,SK5
24,"LINESTRING (534757.8097667759 177581.86102126428, 534759.3395896519 177577.0942457795, 534759.9147152082 177575.31787126622, 534767.5373286976 177568.48688617453, 534770.5321530084 177568.2212498684, 534775.5123480465 177567.76339310012)",61840e8a-cc9a-4282-b0ed-00ce442d06da,Transport,Modified Attributes,Old Kent Road,,b580b998-3a18-48a3-a67e-3b5d86d1aaf8,Pavement,2023-11-10,,,A Road Primary,25.112,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2021-04-17,Automated Process,2.26,0.96,87.21370511859419,2.890937856148412,SK5
25,"LINESTRING (534960.3651579039 177458.57921366225, 534927.7782306346 177477.12216665514)",63840ae0-6beb-47de-8965-dd035633bb16,Transport,Modified Attributes,Old Kent Road,,005b1c8b-d981-4360-a36b-91d72e2925b5,Pavement,2023-11-10,,,A Road Primary,37.494,,,Urban,,,,A2,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2013-07-18,Automated Process,2.98,1.45,92.11707476803285,94.47100895766403,SK5
